State_0,State_1,State_2,State_3,State_4,State_5,State_6,State_7,State_8,State_9,State_10,State_11,State_12,State_13,State_14,State_15,Action_Check,Action_Call,Action_Fold,Action_Raise Small,Action_Bet Big,Action_Bet Small
1,0,0,0,3,1,0,2,1,1,2,0,0,1,1,3,1.0,0.0,-1.0,0.0,0.0,0.0
1,0,1,0,3,0,1,2,3,2,1,0,1,0,0,4,0.0,0.25,0.0,0.0,0.0,0.0
2,1,0,0,2,1,0,2,2,2,2,0,0,1,0,5,0.15000000000000002,1.0475,0.0,0.0,0.0,0.5
2,0,0,1,2,0,1,2,3,0,0,1,1,0,0,4,0.6000000000000001,1.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,1,2,3,0,0,1,1,0,0,4,0.0,4.237500000000001,0.0,1.0950000000000002,0.5,0.5
1,0,1,0,2,0,1,2,4,0,0,0,1,0,0,2,0.0,-0.25,0.0,0.0,0.0,0.0
1,0,1,0,3,1,1,2,5,3,1,0,1,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,1,2,1,0,0,0,2,0,2,1,0.0,1.4455500000000001,0.0,0.0,0.0,0.6900000000000001
2,0,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0.15000000000000002,0.0,-1.0,0.0,0.0,0.0
2,0,1,1,3,1,1,1,0,1,1,1,1,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,1,1,2,1,1,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,1,0,2,2,0,1,0,0,1,-1.0,0.0,-1.0,0.0,-0.75,0.0
1,0,0,1,3,0,1,2,1,3,1,0,0,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,0,0,1,1,0,1,0,0,5,-1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,2,1,1,0,0,0,3,1,-2.32,4.4799999999999995,0.0,0.0,0.0,0.0
1,0,0,0,3,0,1,2,2,2,1,0,1,0,1,4,0.0,1.0,0.0,0.0,0.0,0.0
2,0,1,0,2,0,0,2,1,2,1,1,0,0,0,0,0.6000000000000001,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,1,0,2,3,3,3,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,3,1,1,2,1,1,1,0,2,0,2,1,0.0,1.2800000000000002,0.0,0.0,0.0,1.3860000000000001
1,0,1,0,2,1,1,2,4,3,1,1,0,0,0,2,0.0,0.0,0.0,-0.5,0.0,0.0
2,1,0,0,2,0,0,1,0,1,1,2,0,0,0,4,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,1,0,2,2,2,0,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0.0,0.0,-3.0,0.0,0.0,-0.5
1,0,0,0,1,1,0,2,1,2,1,1,0,0,0,2,0.1,0.50475,0.0,-0.5,0.0,0.0
1,0,0,0,3,1,1,2,3,2,1,2,0,0,2,1,0.0,2.0,0.0,0.0,0.0,0.0
2,0,0,1,3,1,0,2,2,2,2,0,0,0,1,4,2.0,2.0422625,0.0,0.5,0.0,0.0
2,0,0,1,3,1,0,2,3,3,1,0,1,0,0,5,1.995,0.0,-1.0,0.0,0.0,0.0
1,0,0,0,2,0,1,2,2,0,0,1,0,0,0,5,0.15000000000000002,1.0,0.0,0.0,0.0,-0.5
2,0,0,1,2,0,1,2,1,0,0,1,1,0,1,2,0.30000000000000004,2.0,0.0,0.0,0.0,0.0
2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0.30000000000000004,1.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,2,2,3,2,0,1,0,0,0,0.0,0.0,-1.8525,0.0,0.5,0.0
2,0,0,1,2,0,0,2,2,3,2,1,0,0,1,1,0.0,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,2,1,0,2,3,3,3,0,0,0,0,1,0.44925000000000004,0.0,0.0,0.0,0.0,0.0
2,0,1,1,1,1,0,2,3,2,1,0,0,0,0,0,0.15000000000000002,1.0,-1.0,0.0,0.0,0.0
1,0,0,0,2,1,0,2,3,3,2,0,0,1,0,0,0.05,0.0,-2.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,4,3,2,1,0,1,0,0,0.0,0.0,-1.0,0.0,0.0,-0.5
1,0,0,0,3,0,0,2,2,0,0,2,1,0,2,2,0.0,1.08,0.0,0.8579999999999999,0.0,0.0
2,0,0,1,3,0,0,2,3,3,2,1,0,0,0,4,0.0,2.095,0.0,1.0,0.0,0.0
2,1,0,0,1,0,0,1,0,1,1,0,1,0,0,3,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,1,0,0,2,0,0,1,0,1,1,0,1,0,0,3,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,1,0,1,2,0,1,0,0,3,0.0,1.0475,0.0,0.0,0.5,0.0
1,0,0,1,2,1,1,2,2,2,1,0,0,0,0,4,0.0,0.0,0.0,-0.5,0.0,0.0
1,0,0,1,3,1,1,2,2,2,1,0,0,0,1,3,1.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0.6000000000000001,0.5,-1.0,0.0,0.0,0.0
2,0,1,1,2,0,0,2,1,3,1,1,0,0,0,2,0.15000000000000002,0.0,-2.0,0.0,0.0,0.5
1,0,1,0,3,1,0,2,2,3,1,0,0,0,2,1,0.0,-2.0,0.0,-2.9000000000000004,0.0,0.0
2,0,0,0,2,0,1,2,3,0,0,0,1,0,0,0,0.15000000000000002,1.0,-2.0,0.0,0.0,0.0
2,0,1,1,1,0,0,2,2,2,2,0,0,0,0,0,0.15000000000000002,1.0,-2.0,0.0,-1.5,0.0
2,0,1,1,3,1,0,2,2,2,3,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,1,3,1,1,2,1,3,2,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0.0,1.5,-1.0,0.0,0.0,0.0
2,0,1,0,3,1,0,2,1,1,1,0,0,0,2,2,-1.32,0.0,0.0,0.0,2.6356,0.0
1,0,0,0,2,0,1,2,1,0,0,2,1,0,0,4,0.0,1.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,1,0,2,2,3,2,1,0,1,0,0,1.0,2.0,-1.9525000000000001,0.0,0.5,0.0
3,1,0,1,3,1,1,1,0,3,2,0,1,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,0,2,1,1,2,2,2,1,0,0,0,0,1,0.05,0.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,2,2,2,1,0,0,0,0,1,0.0,1.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,0,1,2,1,0,0,2,2,0,0,0,2.0,0.0,-1.0,0.0,0.0,0.0
1,1,0,0,2,0,1,1,0,1,1,0,1,0,0,4,0.05,1.0,-1.0,0.0,-0.75,0.0
1,1,0,0,3,0,1,2,1,1,1,0,1,0,0,4,0.25,2.0,0.0,-0.5,-0.75,0.0
1,0,0,0,3,1,1,2,1,1,2,0,1,0,2,2,-1.4800000000000002,0.0,-1.7600000000000002,0.0,0.0,0.0
1,0,1,0,3,0,0,2,1,0,0,1,1,0,2,2,0.0,-3.3600000000000003,0.0,0.0,0.0,-0.8
2,0,0,1,3,0,1,2,1,2,1,0,1,0,0,1,0.0,0.0,0.0,0.0,-0.5025000000000002,0.0
2,0,0,0,1,1,0,2,3,2,1,0,0,0,0,0,0.545,1.0,0.0,0.0,0.0,0.0
2,0,0,0,3,1,1,2,4,2,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
3,1,0,1,1,0,0,2,2,3,1,0,0,0,1,3,0.49750000000000005,1.07125,0.0,0.5,0.75,0.0
3,1,0,1,2,1,0,2,3,3,2,0,0,0,1,3,0.0,1.0,0.0,0.0,0.0,0.0
2,1,0,0,2,1,0,2,2,3,2,0,0,1,0,5,0.45000000000000007,4.545,0.0,0.0,0.5,0.0
2,0,0,1,2,1,0,1,0,2,1,0,1,0,0,5,0.0,3.0475000000000003,0.0,0.5,0.0,0.0
2,0,1,1,1,1,0,2,2,3,2,0,0,0,0,3,0.0,0.5,0.0,0.0,0.0,0.0
2,0,1,1,3,1,0,2,2,3,2,0,0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.4975
1,0,0,0,2,1,0,1,0,1,3,0,0,0,1,3,0.0,1.0,0.0,0.0,-0.75,0.0
2,1,0,0,2,1,0,1,0,2,3,0,0,0,0,0,0.45000000000000007,0.0,-2.0,0.0,0.0,0.0
2,0,1,1,3,0,1,2,3,2,1,0,2,0,0,4,0.0,1.0475,0.0,0.0,0.0,0.5
2,0,1,1,1,1,0,2,3,3,2,0,0,0,1,1,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
1,0,0,1,3,0,1,2,1,1,1,1,0,0,2,2,1.7600000000000002,1.6800000000000002,0.0,0.0,0.0,0.0
1,0,1,0,3,1,0,1,0,2,2,1,0,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,2,0,0,2,2,0,0,1,1,0,2,1,0.0,0.0,-1.3800000000000001,0.0,0.0,0.0
1,0,1,0,2,0,0,2,1,0,0,0,2,0,1,1,0.0,0.0,-1.0,0.0,0.0,-0.5
1,0,0,1,2,0,1,2,2,2,1,0,1,0,0,0,0.05,0.0,-2.0,0.0,0.0,0.0
1,0,0,1,3,1,1,2,2,2,2,0,1,0,0,0,1.0,0.0,-2.0,0.0,0.0,0.0
1,0,0,0,3,1,0,1,0,2,1,0,2,0,0,0,4.25,0.0,-2.0,0.0,0.32499999999999996,0.0
1,0,0,1,3,0,0,2,3,2,1,0,0,0,1,4,0.0,2.0,0.0,0.0,-0.75,0.0
1,0,0,1,3,0,1,2,1,0,0,0,0,0,0,1,0.0,0.0,-3.9,0.0,-0.75,0.0
2,0,0,1,3,0,1,2,1,0,0,1,1,0,2,2,0.2664000000000002,-0.0800000000000003,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,2,2,1,1,0,1,0,0,0,-1.0,1.0,-1.0,0.0,0.0,0.0
2,0,0,1,2,0,1,2,2,0,0,0,1,0,0,3,0.15000000000000002,1.0,0.0,0.5,0.0,0.0
2,0,0,1,3,0,1,2,2,0,0,0,1,0,0,3,0.0,1.0475,0.0,0.0,0.0,0.5
1,0,0,1,3,0,1,1,0,0,0,0,2,0,2,1,1.51,0.0,-1.16,0.0,0.0,0.0
1,0,0,1,3,1,1,1,0,1,1,0,0,0,0,2,-1.0,2.0,-2.0,0.0,0.0,0.0
1,0,1,0,2,0,1,2,3,0,0,2,0,0,0,0,0.0,0.0,-3.0,0.0,-0.75,0.0
2,0,1,1,2,1,0,1,0,2,2,1,0,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,0,2,1,0,0,0,2,0,2,3,0.0,1.19415,0.0,0.0,0.0,0.5700000000000001
1,0,0,1,3,0,1,2,1,0,0,1,0,0,0,4,-3.9,-1.0,-1.0,0.0,0.0,0.0
3,1,0,1,3,0,0,1,0,2,1,2,0,0,0,5,0.0,1.0475,0.0,0.5,0.0,0.0
1,0,0,1,3,1,0,2,2,3,2,1,0,0,0,1,1.0,1.0,-1.9,0.0,0.0,0.0
3,1,0,1,3,0,0,2,1,3,1,1,0,0,0,1,0.0,1.0,-1.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,2,3,1,2,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,2,0,1,2,1,1,1,0,0,0,0,2,0.15000000000000002,3.0475000000000003,-0.9525000000000001,0.0,0.0,0.5
2,1,0,0,2,0,1,2,1,1,1,1,0,0,1,2,0.0,1.0,0.0,0.5,0.0,0.0
1,0,0,0,3,1,1,2,2,3,2,1,0,0,0,5,-1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,3,1,0,2,2,3,2,1,0,0,1,2,0.0,-2.0,0.0,0.0,0.0,0.0
1,1,0,0,3,1,0,2,3,3,2,0,0,0,0,0,0.0,1.0,-2.0,0.0,-0.75,0.0
1,0,0,0,3,0,1,2,3,2,1,1,1,0,0,0,0.0,1.0,-2.0,0.0,0.0,0.0
2,0,0,1,2,1,0,2,2,2,1,1,1,0,0,0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,0,0,1,3,1,0,2,2,2,2,1,1,0,0,0,0.0,0.0,-0.9525000000000001,0.0,0.5,0.0
2,0,1,1,2,0,0,1,0,0,0,0,1,0,2,2,0.4,1.1400000000000001,0.0,0.78,0.0,0.0
3,1,0,1,3,0,0,1,0,3,1,0,0,0,2,3,0.0,1.19415,0.0,0.0,0.0,0.5700000000000001
1,0,0,1,3,0,1,1,0,0,0,0,0,0,1,2,-1.0,0.25,-2.0,0.0,0.0,-1.4500000000000002
1,0,0,1,3,1,1,2,1,1,1,1,0,0,0,3,-1.0,0.0,0.0,0.0,0.0,0.0
2,0,1,0,2,0,0,2,2,2,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.8800000000000001
2,0,1,0,3,0,0,2,2,2,1,0,0,0,2,1,0.0,3.57125,0.0,0.0,0.0,0.75
2,0,0,0,1,0,0,2,1,2,1,0,1,0,0,5,0.0,1.0475,0.0,0.0,0.0,0.5
1,0,0,0,3,1,0,2,1,2,1,0,1,0,0,2,-1.0,2.0,0.0,0.0,-1.675,0.0
1,0,1,0,2,0,0,2,1,0,0,1,1,0,2,1,0.0,0.0,-1.1800000000000002,0.0,0.0,0.0
1,0,0,1,3,0,1,2,3,1,1,1,1,0,0,5,-1.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,2,0,0,2,3,2,1,0,0,0,0,1,0.0,1.5,-1.0,0.0,-0.75,0.0
2,1,0,0,3,0,0,2,3,2,1,0,0,0,2,1,0.0,0.0,-1.08,0.0,0.6499999999999999,0.0
1,0,0,1,3,1,1,1,0,2,2,0,1,0,0,0,0.25,1.0,-2.0,0.0,0.0,0.0
1,0,1,0,2,0,0,2,3,1,1,1,0,0,0,0,0.0,1.0,0.0,0.0,-0.75,0.0
2,0,0,1,2,1,1,1,0,2,1,0,0,0,0,2,0.15000000000000002,0.0,0.0,0.0,0.5,0.0
2,0,0,1,1,1,0,2,1,3,2,0,0,0,1,4,0.0,1.5,0.0,0.0,0.0,0.0
2,0,1,0,2,0,1,2,1,0,0,0,0,0,0,5,0.30000000000000004,2.095,0.0,1.0,0.0,0.0
2,0,1,0,3,0,1,2,2,0,0,0,0,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,0,1,1,0,1,2,0,2,0,1,2,0.25,0.0,0.0,0.0,0.0,0.0
2,0,1,1,3,0,1,2,1,0,0,1,2,0,0,4,0.0,2.0475000000000003,0.0,0.5,0.0,0.0
1,0,1,0,3,1,0,2,4,3,2,1,1,0,2,2,0.0,0.0,0.0,0.0,0.0,-0.28
2,1,0,0,3,0,0,2,1,1,1,0,1,0,0,4,-0.9004875000000001,5.237500000000001,0.0,1.5,0.0,1.0
3,1,0,0,2,1,0,2,1,2,1,0,0,0,0,2,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
3,1,0,0,3,1,0,2,1,2,1,0,0,0,0,2,0.0,0.0,0.0,0.0,1.74625,0.0
2,0,0,1,3,0,0,2,2,2,2,0,0,0,2,1,0.0,0.0,-1.16,0.0,0.5199999999999998,0.0
1,0,1,0,3,1,0,2,3,3,1,0,0,0,0,1,0.0,2.0,-3.0,0.0,-2.425,0.0
2,0,0,1,3,1,1,1,0,2,1,0,1,0,0,1,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,1,3,1,0,2,4,3,2,1,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,1,0,1,2,0,0,1,0,0,2.0,0.0,-3.0,0.0,0.0,1.4975
1,0,0,0,2,1,0,2,3,3,2,0,0,0,1,3,0.1,-0.25,-1.0,0.0,0.0,-0.5
1,0,0,0,3,1,0,2,4,3,3,0,0,0,1,3,0.0,1.0,0.0,0.0,-0.75,0.0
2,0,0,1,2,1,0,1,0,2,1,1,0,0,1,1,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,0,0,1,2,1,0,1,0,1,2,1,0,0,0,1,0.0,0.0,-1.0,0.0,0.0,0.0
2,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0.15000000000000002,0.0,-2.0,0.0,0.0,0.0
2,1,0,0,2,0,1,1,0,2,1,0,1,0,0,1,0.0,0.0,-1.9525000000000001,0.0,0.0,0.5
1,0,0,1,2,0,0,2,2,0,0,0,2,0,0,0,0.05,1.0,-4.0,0.0,0.0,-0.5
1,0,0,1,2,0,1,2,3,1,1,0,1,0,2,2,0.0,0.0,0.0,0.0,-0.9900000000000001,0.0
1,0,0,1,3,1,1,2,4,3,2,0,1,0,2,1,0.0,0.0,0.0,-0.3999999999999999,0.0,0.0
1,1,0,0,1,1,0,2,1,1,2,0,0,0,0,1,0.05,0.0,-1.99525,0.0,0.0,-0.49524999999999997
1,1,0,0,3,1,0,2,2,1,2,0,0,0,0,1,-1.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,0.05,0.0,0.0,0.0,0.0,0.0
1,0,1,0,3,0,1,1,0,2,1,2,1,0,0,1,0.0,0.0,-1.0,0.0,0.0,-0.5
1,0,0,1,2,0,1,2,1,2,1,0,1,0,2,2,0.0,0.0,-1.1400000000000001,0.0,0.0,0.0
2,0,0,1,3,0,1,2,3,3,2,0,0,0,0,1,1.0,1.0,-2.0,0.0,1.4975,0.0
1,0,0,0,1,0,1,2,2,2,1,0,0,0,0,2,0.0,2.0,0.0,-0.5,-0.75,0.0
1,1,0,0,3,1,0,2,1,1,2,0,0,0,0,2,0.0,-1.0,0.0,0.0,0.0,0.55
1,0,0,0,3,0,0,2,1,0,0,2,2,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,2,1,2,2,0,0,0,2,2,0.0,2.92,0.0,0.0,0.42899999999999994,-1.7671200000000002
2,1,0,0,2,1,0,2,2,3,2,0,0,0,1,0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,2,2,3,2,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,0,1,2,1,2,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
3,1,0,0,2,1,0,2,2,2,2,1,1,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,1,0,3,0,0,2,3,0,0,2,0,0,2,2,1.32,0.0,0.0,0.0,0.0,0.0
1,0,0,1,1,1,0,1,0,2,2,0,0,0,0,3,0.1,0.75,0.0,0.0,0.0,0.0
1,0,0,1,2,1,0,2,1,3,3,0,0,0,0,3,0.05,0.0,0.0,0.0,0.0,0.0
1,0,0,1,3,1,0,2,2,3,3,0,0,0,0,3,-1.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,3,0,0,2,2,1,1,0,0,0,2,2,1.32,-1.4399999999999997,-1.2800000000000002,0.0,0.0,0.0
1,0,1,0,3,0,0,2,3,2,1,0,0,0,1,2,2.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,3,1,0,2,1,2,2,0,0,0,0,2,0.0,2.0475000000000003,0.0,0.0,0.0,0.5
1,0,0,1,3,1,1,2,1,1,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.32499999999999996,0.0
2,0,0,1,3,0,0,2,3,2,1,0,0,0,0,2,0.0,-1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,0,0,2,3,0,0,0,1,0,0,3,0.0,-1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0,2,1,1,1,1,0,0,1,2,0.05,1.0,0.0,0.0,-1.5,0.0
1,0,0,1,2,0,0,2,2,1,1,1,0,0,2,1,0.0,-0.33,0.0,0.0,0.0,0.0
1,0,0,1,3,1,0,2,2,1,2,1,0,0,2,1,-1.72,0.0,-1.9600000000000002,0.0,0.0,0.0
2,0,1,1,2,1,0,2,1,2,1,0,2,0,0,0,0.0,1.0,-2.0,0.0,0.0,0.0
2,0,1,1,2,1,0,1,0,1,1,1,0,0,0,4,0.9247625000000002,6.6515125,-1.0,0.5,1.0995125,0.5
1,1,0,0,1,1,0,1,0,2,2,0,0,0,1,1,0.1,0.0,-1.0,0.0,0.0,0.0
2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0.30000000000000004,1.0,-1.0,0.0,0.0,0.0
2,0,0,1,3,1,0,1,0,1,2,2,0,0,0,0,1.0,0.0,-0.9525000000000001,0.0,0.5,0.0
1,0,0,0,2,1,1,1,0,2,1,0,1,0,0,2,0.1,0.75,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,1,0,2,1,1,1,0,0,2,0.0,-1.0,0.0,0.0,0.0,0.0
1,0,0,0,2,0,0,2,2,0,0,1,0,0,1,4,0.0,2.75,-1.0,-0.5,-0.75,0.0
2,0,0,0,3,1,0,2,2,3,1,0,1,0,0,5,0.0,1.0475,0.0,0.5,0.0,0.0
2,0,0,1,2,0,0,2,2,0,0,1,2,0,2,2,0.22999999999999998,0.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,0,2,2,0,0,1,2,0,2,2,3.12,1.56,0.0,0.0,0.0,0.0
1,0,0,1,3,0,1,2,3,1,1,0,1,0,0,5,0.0,1.0,0.0,0.0,0.0,-0.5
1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,4,0.0,-0.25,0.0,0.0,0.0,0.0
1,0,1,0,2,1,0,0,0,1,2,1,1,0,0,4,0.0,-0.25,0.0,0.0,0.0,0.0
2,0,1,1,1,1,0,2,2,3,1,0,0,0,1,1,0.0,1.0,-1.9,0.0,0.0,0.0
2,0,1,1,3,1,1,2,4,3,2,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0
3,1,0,1,3,1,0,2,2,3,2,0,0,1,0,0,3.0,0.0,-5.0,0.0,1.74625,0.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0.30000000000000004,2.0,-0.9050000000000001,0.0,-0.75,0.0
1,0,1,0,1,1,0,2,3,3,1,0,0,0,1,3,0.0,1.745,0.0,-0.5,-0.75,0.0
1,0,1,0,3,1,0,2,2,3,2,0,0,0,0,3,0.0,1.0,0.0,0.0,0.0,0.55
1,0,0,1,3,1,0,2,3,2,2,0,0,0,0,4,0.9949999999999999,3.0949999999999998,-1.0,-1.0,-0.75,0.0
1,1,0,0,2,1,0,2,3,3,2,1,0,0,0,4,0.05,1.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,0,2,2,3,1,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-1.4500000000000002
1,0,0,0,3,1,0,2,2,2,1,0,1,0,2,2,-2.4200000000000004,-1.08,0.0,0.0,-2.9480000000000004,-2.1460000000000004
1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,0.0,1.0,-1.0,0.0,0.0,0.0
3,1,0,0,3,0,1,2,2,2,1,0,0,0,0,5,0.0,4.095000000000001,0.0,0.5,0.0,0.5
2,0,0,1,2,0,0,1,0,0,0,1,1,0,0,2,0.0,2.0475000000000003,0.0,0.5,-0.75,0.5
1,0,0,0,3,0,1,2,4,2,1,0,1,0,0,0,1.0,0.0,-1.0,0.0,0.0,0.0
2,0,1,1,1,0,1,2,3,2,1,0,1,0,0,1,0.30000000000000004,0.0,-1.0,0.0,0.0,0.0
2,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,-1.0,2.0,-3.0,0.0,0.0,0.0
1,0,1,0,2,0,0,2,1,2,1,2,0,0,0,0,0.0,0.0,-1.0,0.0,-0.75,0.0
3,1,0,1,3,0,0,2,2,3,1,0,0,0,1,2,4.1608937500000005,2.0475000000000003,-2.0,0.0,1.74625,0.5
2,0,0,1,1,0,1,2,3,2,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
2,0,0,1,3,0,0,2,3,3,2,0,0,0,1,4,1.0,0.0,0.0,0.0,0.0,0.0
3,1,0,0,2,1,0,2,1,2,2,0,0,0,0,5,1.3856598562500002,3.1485325,0.0,0.5,0.7642500000000001,0.0
3,1,0,0,3,1,0,2,2,2,2,0,0,0,0,5,-1.0,3.0425000000000004,0.0,0.0,0.845,0.5
1,0,0,0,3,0,0,2,3,0,0,1,0,0,2,1,0.040000000000000036,-4.66,0.0,0.0,0.3510000000000002,0.0
3,1,0,1,3,1,0,1,0,3,3,0,0,0,2,2,0.0,0.14000000000000012,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,2,2,3,2,0,1,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,0,1,3,1,1,2,1,1,1,0,1,0,1,2,-0.0050000000000001155,0.0,0.0,0.0,0.0,0.55
2,0,0,1,3,0,1,2,3,0,0,0,2,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,2,0.05,0.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,1,2,1,0,0,0,1,0,0,4,0.34974999999999995,1.5,-4.0,0.0,0.0,-0.5
2,0,0,1,2,0,0,2,3,2,2,0,0,0,0,4,0.0,1.0475,0.0,0.5,0.0,0.0
2,0,1,1,2,1,1,2,2,2,1,0,2,0,0,4,0.0,0.5,0.0,0.0,0.0,0.0
2,0,1,1,3,1,1,2,2,2,1,0,2,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,2,1,0,1,0,1,2,1,0,0,0,5,0.05,0.0,0.0,0.0,0.0,0.0
1,0,1,0,3,1,0,1,0,1,2,1,0,0,0,5,0.0,2.0,0.0,0.0,-0.75,0.0
1,0,0,0,2,0,1,2,1,2,2,1,0,0,0,2,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,1,0,3,1,0,2,2,3,2,0,0,1,0,4,1.0,0.0,0.0,0.0,0.0,0.0
1,0,1,0,3,1,0,2,3,3,2,0,0,0,2,1,-1.9658000000000002,1.5600000000000003,-1.08,0.0,0.0,0.0
2,0,0,1,3,1,0,2,2,2,1,2,0,0,0,4,0.0,1.0950000000000002,0.0,0.5,0.0,0.5
3,1,0,1,3,1,0,2,2,3,2,0,0,1,0,4,1.0,3.0475000000000003,0.0,0.5,0.0,0.0
2,0,1,1,2,1,0,2,2,3,1,1,1,0,0,4,0.15000000000000002,1.0475,0.0,0.5,0.0,0.0
2,0,1,1,3,1,0,2,2,3,1,2,1,0,0,4,0.0,1.0475,0.0,0.5,0.0,0.0
2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,4,0.0,3.0950000000000006,0.0,0.5,0.0,0.5
1,0,0,1,3,1,0,1,0,2,1,1,1,0,2,2,0.0,1.1199999999999999,0.0,0.0,0.0,-0.5599999999999999
2,0,0,0,2,0,1,2,1,2,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0
1,0,1,0,3,0,0,2,2,0,0,0,2,0,2,3,1.22,0.0,0.0,0.0,0.0,0.0
2,0,0,1,2,0,0,2,3,0,0,1,1,0,0,4,0.5992500000000001,0.0,-1.0,0.0,0.0,0.0
2,0,1,1,3,1,1,2,3,3,3,0,0,0,0,5,1.0,1.0475,0.0,0.0,0.0,0.5
3,1,0,1,3,0,0,2,1,3,1,2,0,0,0,5,2.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,3,1,1,2,1,1,1,0,0,0,2,0,1.16,0.0,0.0,0.0,0.0,0.0
