Hole cards,Wins,Losses,Splits,Win prob,Loss prob,Split prob
[7♠] [T♣],45746,50218,4036,0.45948181818181816,0.5001181818181818,0.0404
[7♠] [T♦],45652,50223,4125,0.4586272727272727,0.5001636363636364,0.04120909090909091
[7♠] [T♥],45888,50004,4108,0.4607727272727273,0.49817272727272727,0.041054545454545455
[7♠] [T♠],48674,47219,4107,0.4861,0.47285454545454547,0.041045454545454545
[7♠] [J♣],47501,48580,3919,0.47543636363636366,0.48522727272727273,0.039336363636363635
[7♠] [J♦],47742,48312,3946,0.47762727272727273,0.4827909090909091,0.03958181818181818
[7♠] [J♥],47661,48375,3964,0.4768909090909091,0.4833636363636364,0.03974545454545454
[7♠] [J♠],50532,45727,3741,0.502990909090909,0.4592909090909091,0.03771818181818182
[7♠] [Q♣],50034,46176,3790,0.4984636363636364,0.46337272727272727,0.038163636363636365
[7♠] [Q♦],50015,46270,3715,0.4982909090909091,0.4642272727272727,0.03748181818181818
[7♠] [Q♥],50063,46217,3720,0.49872727272727274,0.46374545454545457,0.03752727272727273
[7♠] [Q♠],52594,43839,3567,0.5217363636363637,0.4421272727272727,0.03613636363636363
[7♠] [K♣],53375,43021,3604,0.5288363636363637,0.4346909090909091,0.036472727272727275
[7♠] [K♦],53411,43037,3552,0.5291636363636364,0.43483636363636363,0.036
[7♠] [K♥],53287,43194,3519,0.5280363636363636,0.43626363636363635,0.0357
[7♠] [K♠],56077,40519,3404,0.5534,0.41194545454545456,0.03465454545454545
[7♠] [A♣],57325,39319,3356,0.5647454545454546,0.40103636363636364,0.03421818181818182
[7♠] [A♦],57269,39288,3443,0.5642363636363636,0.4007545454545455,0.035009090909090906
[7♠] [A♥],57187,39514,3299,0.563490909090909,0.4028090909090909,0.0337
[7♠] [A♠],59857,36949,3194,0.5877636363636364,0.3794909090909091,0.03274545454545454
[8♣] [8♦],68604,30493,903,0.6672818181818182,0.3208,0.011918181818181817
[8♣] [8♥],68561,30515,924,0.6668909090909091,0.321,0.01210909090909091
[8♣] [8♠],68874,30297,829,0.6697363636363637,0.3190181818181818,0.011245454545454545
[8♣] [9♣],48716,47379,3905,0.4864818181818182,0.4743090909090909,0.03920909090909091
[8♣] [9♦],45978,49885,4137,0.4615909090909091,0.4970909090909091,0.041318181818181816
[8♣] [9♥],46193,49809,3998,0.46354545454545454,0.4964,0.040054545454545454
[8♣] [9♠],45776,50120,4104,0.45975454545454547,0.49922727272727274,0.041018181818181815
[8♣] [T♣],50269,46115,3616,0.5006,0.4628181818181818,0.03658181818181818
[8♣] [T♦],47841,48379,3780,0.47852727272727275,0.4834,0.03807272727272727
[8♣] [T♥],47576,48532,3892,0.47611818181818183,0.4847909090909091,0.03909090909090909
[8♣] [T♠],47890,48249,3861,0.47897272727272727,0.4822181818181818,0.03880909090909091
[8♣] [J♣],52403,44119,3478,0.52,0.4446727272727273,0.03532727272727273
[8♣] [J♦],49537,46848,3615,0.4939454545454545,0.46948181818181817,0.03657272727272727
[8♣] [J♥],49382,47112,3506,0.49253636363636366,0.4718818181818182,0.03558181818181818
[8♣] [J♠],49625,46810,3565,0.49474545454545454,0.46913636363636363,0.03611818181818182
[8♣] [Q♣],54432,42325,3243,0.5384454545454546,0.4283636363636364,0.03319090909090909
[8♣] [Q♦],51638,44971,3391,0.5130454545454546,0.45241818181818183,0.034536363636363636
[8♣] [Q♥],52056,44596,3348,0.5168454545454545,0.4490090909090909,0.03414545454545455
[8♣] [Q♠],51751,44922,3327,0.5140727272727272,0.45197272727272725,0.03395454545454545
[8♣] [K♣],56805,40219,2976,0.5600181818181819,0.4092181818181818,0.030763636363636365
[8♣] [K♦],54352,42411,3237,0.5377181818181819,0.42914545454545455,0.03313636363636364
[8♣] [K♥],54423,42451,3126,0.5383636363636364,0.4295090909090909,0.03212727272727273
[8♣] [K♠],54155,42625,3220,0.5359272727272727,0.4310909090909091,0.03298181818181818
[8♣] [A♣],60370,36766,2864,0.5924272727272727,0.37782727272727273,0.029745454545454547
[8♣] [A♦],58345,38719,2936,0.5740181818181819,0.3955818181818182,0.0304
[8♣] [A♥],58113,38804,3083,0.5719090909090909,0.39635454545454546,0.03173636363636364
[8♣] [A♠],58425,38570,3005,0.5747454545454546,0.3942272727272727,0.031027272727272726
[8♦] [8♥],68751,30346,903,0.6686181818181818,0.31946363636363634,0.011918181818181817
[8♦] [8♠],68587,30536,877,0.6671272727272727,0.3211909090909091,0.011681818181818182
[8♦] [9♣],46179,49717,4104,0.46341818181818184,0.4955636363636364,0.041018181818181815
[8♦] [9♦],49035,47035,3930,0.4893818181818182,0.4711818181818182,0.03943636363636364
[8♦] [9♥],46161,49756,4083,0.4632545454545455,0.4959181818181818,0.040827272727272726
[8♦] [9♠],46131,49909,3960,0.46298181818181816,0.4973090909090909,0.03970909090909091
[8♦] [T♣],47479,48612,3909,0.4752363636363636,0.4855181818181818,0.03924545454545455
[8♦] [T♦],50487,45999,3514,0.5025818181818181,0.4617636363636364,0.03565454545454545
[8♦] [T♥],48084,48174,3742,0.48073636363636363,0.48153636363636365,0.03772727272727273
[8♦] [T♠],47483,48675,3842,0.4752727272727273,0.4860909090909091,0.038636363636363635
[8♦] [J♣],49694,46649,3657,0.4953727272727273,0.4676727272727273,0.036954545454545455
[8♦] [J♦],52372,44163,3465,0.5197181818181819,0.4450727272727273,0.03520909090909091
[8♦] [J♥],49815,46603,3582,0.4964727272727273,0.4672545454545455,0.036272727272727276
[8♦] [J♠],49949,46381,3670,0.4976909090909091,0.4652363636363636,0.03707272727272727
[8♦] [Q♣],51904,44771,3325,0.5154636363636363,0.4506,0.03393636363636364
[8♦] [Q♦],54149,42715,3136,0.5358727272727273,0.4319090909090909,0.03221818181818182
[8♦] [Q♥],51964,44794,3242,0.5160090909090909,0.4508090909090909,0.03318181818181818
[8♦] [Q♠],51847,44847,3306,0.5149454545454546,0.4512909090909091,0.033763636363636364
[8♦] [K♣],54539,42197,3264,0.5394181818181818,0.4272,0.03338181818181818
[8♦] [K♦],56824,40062,3114,0.5601909090909091,0.4077909090909091,0.03201818181818182
[8♦] [K♥],54192,42578,3230,0.5362636363636364,0.43066363636363636,0.033072727272727274
[8♦] [K♠],54452,42283,3265,0.5386272727272727,0.4279818181818182,0.03339090909090909
[8♦] [A♣],58155,38886,2959,0.5722909090909091,0.3971,0.03060909090909091
[8♦] [A♦],60578,36576,2846,0.5943181818181819,0.3761,0.02958181818181818
[8♦] [A♥],58427,38596,2977,0.5747636363636364,0.39446363636363635,0.03077272727272727
[8♦] [A♠],58389,38514,3097,0.5744181818181818,0.3937181818181818,0.031863636363636365
[8♥] [8♠],68733,30346,921,0.6684545454545454,0.31946363636363634,0.012081818181818181
[8♥] [9♣],45755,50180,4065,0.45956363636363634,0.49977272727272726,0.04066363636363637
[8♥] [9♦],45839,50067,4094,0.46032727272727275,0.49874545454545455,0.04092727272727273
[8♥] [9♥],48929,47230,3841,0.4884181818181818,0.47295454545454546,0.038627272727272725
[8♥] [9♠],46190,49847,3963,0.46351818181818183,0.49674545454545455,0.03973636363636364
[8♥] [T♣],47846,48329,3825,0.47857272727272726,0.48294545454545457,0.03848181818181818
[8♥] [T♦],47693,48517,3790,0.4771818181818182,0.48465454545454545,0.038163636363636365
[8♥] [T♥],50572,45665,3763,0.5033545454545455,0.4587272727272727,0.037918181818181816
[8♥] [T♠],48028,48094,3878,0.4802272727272727,0.4808090909090909,0.03896363636363637
[8♥] [J♣],49753,46656,3591,0.4959090909090909,0.4677363636363636,0.03635454545454545
[8♥] [J♦],49354,47165,3481,0.4922818181818182,0.4723636363636364,0.03535454545454546
[8♥] [J♥],52208,44438,3354,0.5182272727272728,0.4475727272727273,0.0342
[8♥] [J♠],49293,47121,3586,0.49172727272727274,0.47196363636363636,0.03630909090909091
[8♥] [Q♣],51825,44768,3407,0.5147454545454545,0.4505727272727273,0.03468181818181818
[8♥] [Q♦],52054,44490,3456,0.5168272727272727,0.4480454545454545,0.03512727272727273
[8♥] [Q♥],54287,42445,3268,0.5371272727272727,0.4294545454545455,0.03341818181818182
[8♥] [Q♠],51864,44740,3396,0.5151,0.45031818181818184,0.03458181818181818
[8♥] [K♣],54482,42357,3161,0.5389,0.42865454545454545,0.03244545454545455
[8♥] [K♦],54580,42251,3169,0.5397909090909091,0.42769090909090907,0.03251818181818182
[8♥] [K♥],56809,40161,3030,0.5600545454545455,0.4086909090909091,0.03125454545454545
[8♥] [K♠],54547,42319,3134,0.5394909090909091,0.4283090909090909,0.0322
[8♥] [A♣],58507,38482,3011,0.575490909090909,0.39342727272727274,0.031081818181818183
[8♥] [A♦],58375,38610,3015,0.5742909090909091,0.3945909090909091,0.03111818181818182
[8♥] [A♥],60967,36250,2783,0.5978545454545454,0.37313636363636365,0.029009090909090908
[8♥] [A♠],58194,38756,3050,0.5726454545454546,0.39591818181818184,0.03143636363636364
[8♠] [9♣],46111,49882,4007,0.4628,0.4970636363636364,0.04013636363636364
[8♠] [9♦],46125,49840,4035,0.46292727272727274,0.49668181818181817,0.04039090909090909
[8♠] [9♥],46111,49832,4057,0.4628,0.4966090909090909,0.040590909090909094
[8♠] [9♠],48782,47352,3866,0.48708181818181817,0.47406363636363635,0.038854545454545454
[8♠] [T♣],47866,48383,3751,0.47875454545454543,0.48343636363636366,0.03780909090909091
[8♠] [T♦],47917,48346,3737,0.4792181818181818,0.4831,0.037681818181818184
[8♠] [T♥],47834,48348,3818,0.47846363636363637,0.48311818181818184,0.03841818181818182
[8♠] [T♠],50764,45503,3733,0.5051,0.45725454545454547,0.037645454545454544
[8♠] [J♣],49890,46489,3621,0.49715454545454546,0.4662181818181818,0.03662727272727273
[8♠] [J♦],49556,47017,3427,0.49411818181818185,0.47101818181818184,0.03486363636363636
[8♠] [J♥],49749,46679,3572,0.4958727272727273,0.46794545454545455,0.03618181818181818
[8♠] [J♠],52482,44201,3317,0.5207181818181819,0.4454181818181818,0.03386363636363637
[8♠] [Q♣],51925,44735,3340,0.5156545454545455,0.45027272727272727,0.034072727272727275
[8♠] [Q♦],52310,44421,3269,0.5191545454545454,0.4474181818181818,0.03342727272727273
[8♠] [Q♥],52143,44546,3311,0.5176363636363637,0.44855454545454543,0.03380909090909091
[8♠] [Q♠],54690,42015,3295,0.5407909090909091,0.42554545454545456,0.03366363636363636
[8♠] [K♣],54786,42038,3176,0.5416636363636363,0.42575454545454544,0.032581818181818184
[8♠] [K♦],54526,42137,3337,0.5393,0.42665454545454545,0.034045454545454545
[8♠] [K♥],54257,42553,3190,0.5368545454545455,0.4304363636363636,0.03270909090909091
[8♠] [K♠],56741,40185,3074,0.5594363636363636,0.4089090909090909,0.031654545454545456
[8♠] [A♣],58395,38692,2913,0.5744727272727272,0.39533636363636365,0.03019090909090909
[8♠] [A♦],58397,38596,3007,0.574490909090909,0.39446363636363635,0.031045454545454546
[8♠] [A♥],58199,38782,3019,0.5726909090909091,0.3961545454545455,0.031154545454545456
[8♠] [A♠],60703,36518,2779,0.5954545454545455,0.3755727272727273,0.02897272727272727
[9♣] [9♦],71907,27298,795,0.6973090909090909,0.29175454545454543,0.010936363636363636
[9♣] [9♥],71707,27497,796,0.695490909090909,0.29356363636363636,0.010945454545454545
[9♣] [9♠],71585,27588,827,0.6943818181818182,0.2943909090909091,0.011227272727272728
[9♣] [T♣],52157,44530,3313,0.5177636363636363,0.4484090909090909,0.03382727272727273
[9♣] [T♦],49884,46604,3512,0.4971,0.4672636363636364,0.03563636363636364
[9♣] [T♥],50015,46605,3380,0.4982909090909091,0.4672727272727273,0.03443636363636363
[9♣] [T♠],49984,46533,3483,0.4980090909090909,0.4666181818181818,0.03537272727272727
[9♣] [J♣],53948,42888,3164,0.5340454545454546,0.4334818181818182,0.03247272727272727
[9♣] [J♦],51550,45146,3304,0.5122454545454546,0.4540090909090909,0.033745454545454544
[9♣] [J♥],51687,45129,3184,0.5134909090909091,0.45385454545454545,0.03265454545454546
[9♣] [J♠],51832,44936,3232,0.5148090909090909,0.4521,0.03309090909090909
[9♣] [Q♣],56389,40767,2844,0.5562363636363636,0.4142,0.029563636363636365
[9♣] [Q♦],53799,43095,3106,0.5326909090909091,0.43536363636363634,0.03194545454545455
[9♣] [Q♥],53856,43181,2963,0.5332090909090909,0.43614545454545456,0.030645454545454545
[9♣] [Q♠],54106,42958,2936,0.5354818181818182,0.4341181818181818,0.0304
[9♣] [K♣],58603,38676,2721,0.5763636363636364,0.3951909090909091,0.028445454545454545
[9♣] [K♦],56666,40521,2813,0.5587545454545455,0.41196363636363637,0.029281818181818183
[9♣] [K♥],56519,40765,2716,0.5574181818181818,0.4141818181818182,0.0284
[9♣] [K♠],56767,40442,2791,0.5596727272727273,0.4112454545454545,0.02908181818181818
[9♣] [A♣],61532,35828,2640,0.6029909090909091,0.3693,0.02770909090909091
[9♣] [A♦],59259,38117,2624,0.5823272727272727,0.3901090909090909,0.027563636363636363
[9♣] [A♥],59592,37839,2569,0.5853545454545455,0.3875818181818182,0.027063636363636363
[9♣] [A♠],59462,37938,2600,0.5841727272727273,0.3884818181818182,0.027345454545454544
[9♦] [9♥],71578,27677,745,0.6943181818181818,0.2952,0.010481818181818182
[9♦] [9♠],71814,27388,798,0.6964636363636364,0.29257272727272726,0.010963636363636363
[9♦] [T♣],49783,46826,3391,0.49618181818181817,0.4692818181818182,0.034536363636363636
[9♦] [T♦],52574,44187,3239,0.5215545454545455,0.44529090909090907,0.03315454545454546
[9♦] [T♥],49786,46768,3446,0.49620909090909093,0.4687545454545455,0.035036363636363636
[9♦] [T♠],49739,46749,3512,0.49578181818181816,0.46858181818181815,0.03563636363636364
[9♦] [J♣],51724,44977,3299,0.5138272727272727,0.45247272727272725,0.0337
[9♦] [J♦],54159,42780,3061,0.5359636363636363,0.4325,0.03153636363636363
[9♦] [J♥],51672,45115,3213,0.5133545454545455,0.4537272727272727,0.03291818181818182
[9♦] [J♠],51843,44906,3251,0.5149090909090909,0.45182727272727274,0.03326363636363636
[9♦] [Q♣],53724,43267,3009,0.5320090909090909,0.4369272727272727,0.031063636363636363
[9♦] [Q♦],56361,40748,2891,0.5559818181818181,0.41402727272727274,0.029990909090909092
[9♦] [Q♥],53884,43202,2914,0.5334636363636364,0.43633636363636363,0.0302
[9♦] [Q♠],54165,42880,2955,0.5360181818181818,0.4334090909090909,0.030572727272727272
[9♦] [K♣],56661,40507,2832,0.5587090909090909,0.4118363636363636,0.029454545454545455
[9♦] [K♦],58610,38671,2719,0.5764272727272727,0.3951454545454545,0.028427272727272728
[9♦] [K♥],56596,40755,2649,0.5581181818181818,0.41409090909090907,0.027790909090909092
[9♦] [K♠],56335,40782,2883,0.5557454545454545,0.4143363636363636,0.02991818181818182
[9♦] [A♣],59483,37864,2653,0.5843636363636364,0.38780909090909094,0.02782727272727273
[9♦] [A♦],61687,35712,2601,0.6044,0.36824545454545454,0.027354545454545454
[9♦] [A♥],59366,37947,2687,0.5833,0.3885636363636364,0.028136363636363636
[9♦] [A♠],59035,38293,2672,0.5802909090909091,0.3917090909090909,0.028
[9♥] [9♠],71579,27667,754,0.6943272727272727,0.29510909090909093,0.010563636363636364
[9♥] [T♣],49672,46904,3424,0.49517272727272726,0.46999090909090907,0.03483636363636364
[9♥] [T♦],49529,46988,3483,0.4938727272727273,0.4707545454545455,0.03537272727272727
[9♥] [T♥],52174,44483,3343,0.5179181818181818,0.4479818181818182,0.0341
[9♥] [T♠],49794,46787,3419,0.49628181818181816,0.46892727272727275,0.03479090909090909
[9♥] [J♣],51728,45146,3126,0.5138636363636364,0.4540090909090909,0.03212727272727273
[9♥] [J♦],51595,45214,3191,0.5126545454545455,0.4546272727272727,0.03271818181818182
[9♥] [J♥],54236,42669,3095,0.5366636363636363,0.4314909090909091,0.031845454545454545
[9♥] [J♠],51630,45065,3305,0.5129727272727272,0.45327272727272727,0.033754545454545454
[9♥] [Q♣],53688,43338,2974,0.5316818181818181,0.4375727272727273,0.030745454545454545
[9♥] [Q♦],53660,43399,2941,0.5314272727272727,0.43812727272727275,0.030445454545454546
[9♥] [Q♥],56326,40764,2910,0.5556636363636364,0.41417272727272725,0.030163636363636365
[9♥] [Q♠],53853,43095,3052,0.5331818181818182,0.43536363636363634,0.03145454545454546
[9♥] [K♣],56498,40685,2817,0.5572272727272727,0.41345454545454546,0.02931818181818182
[9♥] [K♦],56223,40877,2900,0.5547272727272727,0.4152,0.030072727272727272
[9♥] [K♥],58451,38739,2810,0.5749818181818181,0.3957636363636364,0.029254545454545453
[9♥] [K♠],56620,40579,2801,0.5583363636363636,0.4124909090909091,0.029172727272727274
[9♥] [A♣],59215,38141,2644,0.5819272727272727,0.39032727272727274,0.027745454545454545
[9♥] [A♦],59225,38169,2606,0.5820181818181818,0.3905818181818182,0.0274
[9♥] [A♥],61544,35926,2530,0.6031,0.37019090909090907,0.026709090909090908
[9♥] [A♠],59689,37699,2612,0.5862363636363637,0.38630909090909094,0.027454545454545454
[9♠] [T♣],49905,46585,3510,0.4972909090909091,0.4670909090909091,0.03561818181818182
[9♠] [T♦],49774,46887,3339,0.4961,0.46983636363636366,0.034063636363636365
[9♠] [T♥],49807,46775,3418,0.4964,0.4688181818181818,0.034781818181818185
[9♠] [T♠],52405,44308,3287,0.5200181818181818,0.4463909090909091,0.03359090909090909
[9♠] [J♣],51463,45294,3243,0.5114545454545455,0.45535454545454546,0.03319090909090909
[9♠] [J♦],51466,45218,3316,0.5114818181818181,0.4546636363636364,0.03385454545454546
[9♠] [J♥],51318,45375,3307,0.5101363636363636,0.4560909090909091,0.033772727272727274
[9♠] [J♠],54288,42675,3037,0.5371363636363636,0.43154545454545457,0.03131818181818182
[9♠] [Q♣],53905,43087,3008,0.5336545454545455,0.4352909090909091,0.031054545454545456
[9♠] [Q♦],53758,43179,3063,0.5323181818181818,0.43612727272727275,0.03155454545454545
[9♠] [Q♥],54078,42944,2978,0.5352272727272728,0.4339909090909091,0.03078181818181818
[9♠] [Q♠],55996,41211,2793,0.5526636363636364,0.41823636363636363,0.0291
[9♠] [K♣],56643,40500,2857,0.5585454545454546,0.4117727272727273,0.02968181818181818
[9♠] [K♦],56294,40789,2917,0.5553727272727272,0.4144,0.030227272727272728
[9♠] [K♥],56335,40888,2777,0.5557454545454545,0.4153,0.028954545454545455
[9♠] [K♠],58542,38688,2770,0.5758090909090909,0.3953,0.028890909090909092
[9♠] [A♣],59291,38053,2656,0.5826181818181818,0.3895272727272727,0.027854545454545455
[9♠] [A♦],59560,37740,2700,0.5850636363636363,0.3866818181818182,0.028254545454545456
[9♠] [A♥],59597,37779,2624,0.5854,0.3870363636363636,0.027563636363636363
[9♠] [A♠],61447,36017,2536,0.6022181818181818,0.3710181818181818,0.026763636363636364
[T♣] [T♦],74461,24833,706,0.7205272727272727,0.26934545454545455,0.010127272727272728
[T♣] [T♥],74616,24653,731,0.7219363636363636,0.2677090909090909,0.010354545454545455
[T♣] [T♠],74740,24567,693,0.7230636363636364,0.26692727272727274,0.010009090909090908
[T♣] [J♣],56151,41141,2708,0.5540727272727273,0.4176,0.02832727272727273
[T♣] [J♦],53815,43300,2885,0.5328363636363637,0.43722727272727274,0.029936363636363636
[T♣] [J♥],53834,43331,2835,0.5330090909090909,0.4375090909090909,0.029481818181818182
[T♣] [J♠],53962,43297,2741,0.5341727272727272,0.4372,0.028627272727272727
[T♣] [Q♣],58073,39266,2661,0.5715454545454546,0.40055454545454544,0.0279
[T♣] [Q♦],56082,41293,2625,0.5534454545454546,0.4189818181818182,0.027572727272727273
[T♣] [Q♥],55875,41488,2637,0.5515636363636364,0.42075454545454544,0.027681818181818182
[T♣] [Q♠],55884,41449,2667,0.5516454545454545,0.4204,0.027954545454545454
[T♣] [K♣],60912,36728,2360,0.5973545454545455,0.3774818181818182,0.025163636363636364
[T♣] [K♦],58346,39169,2485,0.5740272727272727,0.3996727272727273,0.0263
[T♣] [K♥],58462,39024,2514,0.5750818181818181,0.39835454545454546,0.026563636363636362
[T♣] [K♠],58547,38987,2466,0.5758545454545455,0.3980181818181818,0.026127272727272728
[T♣] [A♣],63356,34360,2284,0.6195727272727273,0.35595454545454547,0.02447272727272727
[T♣] [A♦],61568,36219,2213,0.6033181818181819,0.37285454545454544,0.023827272727272728
[T♣] [A♥],61408,36330,2262,0.6018636363636364,0.37386363636363634,0.024272727272727272
[T♣] [A♠],61377,36253,2370,0.6015818181818182,0.37316363636363636,0.025254545454545453
[T♦] [T♥],74895,24396,709,0.7244727272727273,0.26537272727272726,0.010154545454545454
[T♦] [T♠],74398,24913,689,0.7199545454545454,0.2700727272727273,0.009972727272727272
[T♦] [J♣],53808,43459,2733,0.5327727272727273,0.43867272727272727,0.028554545454545454
[T♦] [J♦],56193,41059,2748,0.5544545454545454,0.4168545454545455,0.02869090909090909
[T♦] [J♥],53941,43293,2766,0.5339818181818182,0.43716363636363637,0.028854545454545456
[T♦] [J♠],53966,43251,2783,0.5342090909090909,0.43678181818181816,0.029009090909090908
[T♦] [Q♣],55951,41281,2768,0.5522545454545454,0.4188727272727273,0.028872727272727272
[T♦] [Q♦],58483,38994,2523,0.5752727272727273,0.3980818181818182,0.026645454545454545
[T♦] [Q♥],55874,41341,2785,0.5515545454545454,0.4194181818181818,0.029027272727272728
[T♦] [Q♠],55924,41479,2597,0.5520090909090909,0.42067272727272725,0.027318181818181818
[T♦] [K♣],58389,39188,2423,0.5744181818181818,0.39984545454545456,0.025736363636363637
[T♦] [K♦],60779,36792,2429,0.5961454545454545,0.3780636363636364,0.02579090909090909
[T♦] [K♥],58495,38953,2552,0.5753818181818182,0.3977090909090909,0.02690909090909091
[T♦] [K♠],58675,38928,2397,0.5770181818181818,0.39748181818181816,0.0255
[T♦] [A♣],61617,36071,2312,0.6037636363636364,0.3715090909090909,0.024727272727272726
[T♦] [A♦],63700,34121,2179,0.6227,0.3537818181818182,0.023518181818181817
[T♦] [A♥],61438,36229,2333,0.6021363636363637,0.3729454545454545,0.02491818181818182
[T♦] [A♠],61429,36260,2311,0.6020545454545455,0.37322727272727274,0.02471818181818182
[T♥] [T♠],74460,24837,703,0.7205181818181818,0.26938181818181817,0.0101
[T♥] [J♣],53825,43424,2751,0.5329272727272727,0.43835454545454544,0.02871818181818182
[T♥] [J♦],54129,43064,2807,0.5356909090909091,0.4350818181818182,0.029227272727272727
[T♥] [J♥],56111,41169,2720,0.5537090909090909,0.4178545454545455,0.028436363636363638
[T♥] [J♠],53877,43271,2852,0.5334,0.4369636363636364,0.029636363636363638
[T♥] [Q♣],56027,41379,2594,0.5529454545454545,0.41976363636363634,0.02729090909090909
[T♥] [Q♦],55843,41386,2771,0.5512727272727272,0.4198272727272727,0.0289
[T♥] [Q♥],58280,39058,2662,0.5734272727272727,0.3986636363636364,0.027909090909090908
[T♥] [Q♠],55952,41391,2657,0.5522636363636364,0.4198727272727273,0.027863636363636365
[T♥] [K♣],58577,38866,2557,0.5761272727272727,0.39691818181818184,0.026954545454545453
[T♥] [K♦],58416,39145,2439,0.5746636363636364,0.39945454545454545,0.025881818181818183
[T♥] [K♥],60375,37190,2435,0.5924727272727273,0.3816818181818182,0.025845454545454546
[T♥] [K♠],58472,39019,2509,0.5751727272727273,0.3983090909090909,0.02651818181818182
[T♥] [A♣],61522,36102,2376,0.6029,0.3717909090909091,0.02530909090909091
[T♥] [A♦],61447,36239,2314,0.6022181818181818,0.3730363636363636,0.024745454545454546
[T♥] [A♥],63364,34411,2225,0.6196454545454545,0.3564181818181818,0.023936363636363638
[T♥] [A♠],61437,36298,2265,0.6021272727272727,0.3735727272727273,0.0243
[T♠] [J♣],53648,43546,2806,0.5313181818181818,0.4394636363636364,0.029218181818181817
[T♠] [J♦],53800,43403,2797,0.5327,0.43816363636363637,0.029136363636363637
[T♠] [J♥],53934,43242,2824,0.5339181818181818,0.4367,0.029381818181818183
[T♠] [J♠],56011,41205,2784,0.5528,0.41818181818181815,0.029018181818181818
[T♠] [Q♣],55812,41437,2751,0.5509909090909091,0.4202909090909091,0.02871818181818182
[T♠] [Q♦],56020,41319,2661,0.5528818181818181,0.4192181818181818,0.0279
[T♠] [Q♥],55880,41483,2637,0.5516090909090909,0.4207090909090909,0.027681818181818182
[T♠] [Q♠],58188,39251,2561,0.572590909090909,0.40041818181818184,0.02699090909090909
[T♠] [K♣],58638,38892,2470,0.5766818181818182,0.3971545454545455,0.026163636363636365
[T♠] [K♦],58363,39148,2489,0.5741818181818181,0.39948181818181816,0.026336363636363637
[T♠] [K♥],58566,38960,2474,0.5760272727272727,0.3977727272727273,0.0262
[T♠] [K♠],60446,37142,2412,0.5931181818181818,0.38124545454545455,0.025636363636363638
[T♠] [A♣],61605,36038,2357,0.6036545454545454,0.37120909090909093,0.025136363636363637
[T♠] [A♦],61540,36200,2260,0.6030636363636364,0.37268181818181817,0.024254545454545456
[T♠] [A♥],61573,36119,2308,0.6033636363636363,0.3719454545454545,0.02469090909090909
[T♠] [A♠],63587,34217,2196,0.6216727272727273,0.35465454545454544,0.023672727272727272
[J♣] [J♦],77174,22197,629,0.7451909090909091,0.24538181818181817,0.009427272727272727
[J♣] [J♥],77442,21948,610,0.7476272727272727,0.24311818181818182,0.009254545454545455
[J♣] [J♠],77186,22184,630,0.7453,0.24526363636363635,0.009436363636363637
[J♣] [Q♣],59391,38244,2365,0.5835272727272727,0.39126363636363637,0.02520909090909091
[J♣] [Q♦],56645,40872,2483,0.5585636363636364,0.41515454545454544,0.02628181818181818
[J♣] [Q♥],56910,40676,2414,0.5609727272727273,0.4133727272727273,0.025654545454545454
[J♣] [Q♠],56920,40670,2410,0.5610636363636363,0.4133181818181818,0.025618181818181818
[J♣] [K♣],61266,36564,2170,0.6005727272727273,0.3759909090909091,0.023436363636363637
[J♣] [K♦],59500,38242,2258,0.5845181818181818,0.39124545454545456,0.024236363636363636
[J♣] [K♥],59489,38244,2267,0.5844181818181818,0.39126363636363637,0.02431818181818182
[J♣] [K♠],59555,38189,2256,0.5850181818181818,0.39076363636363637,0.02421818181818182
[J♣] [A♣],64500,33537,1963,0.6299727272727272,0.34847272727272727,0.021554545454545455
[J♣] [A♦],62345,35683,1972,0.6103818181818181,0.3679818181818182,0.021636363636363638
[J♣] [A♥],62373,35540,2087,0.6106363636363636,0.36668181818181816,0.02268181818181818
[J♣] [A♠],62381,35565,2054,0.6107090909090909,0.3669090909090909,0.022381818181818183
[J♦] [J♥],77162,22186,652,0.7450818181818182,0.24528181818181818,0.009636363636363636
[J♦] [J♠],77195,22164,641,0.7453818181818181,0.24508181818181818,0.009536363636363636
[J♦] [Q♣],56881,40640,2479,0.5607090909090909,0.41304545454545455,0.026245454545454544
[J♦] [Q♦],58856,38768,2376,0.5786636363636364,0.39602727272727273,0.02530909090909091
[J♦] [Q♥],56961,40620,2419,0.5614363636363636,0.4128636363636364,0.0257
[J♦] [Q♠],56607,40975,2418,0.5582181818181818,0.41609090909090907,0.02569090909090909
[J♦] [K♣],59468,38240,2292,0.5842272727272727,0.3912272727272727,0.024545454545454544
[J♦] [K♦],61346,36534,2120,0.6013,0.37571818181818184,0.022981818181818183
[J♦] [K♥],59463,38243,2294,0.5841818181818181,0.39125454545454547,0.024563636363636364
[J♦] [K♠],59107,38584,2309,0.5809454545454545,0.39435454545454546,0.0247
[J♦] [A♣],62632,35353,2015,0.6129909090909091,0.3649818181818182,0.02202727272727273
[J♦] [A♦],64405,33600,1995,0.629109090909091,0.34904545454545455,0.021845454545454546
[J♦] [A♥],62649,35267,2084,0.6131454545454545,0.3642,0.022654545454545455
[J♦] [A♠],62496,35444,2060,0.6117545454545454,0.3658090909090909,0.022436363636363636
[J♥] [J♠],77109,22261,630,0.7446,0.24596363636363636,0.009436363636363637
[J♥] [Q♣],57123,40435,2442,0.5629090909090909,0.4111818181818182,0.02590909090909091
